obra,obraId,codigoEvweb,descripcion,param1,param2
FEDERACION PATRONAL ART,228,7785,"Bloqueo del musculo erector espinal, continuo, con bomba, control dias subsiguientes hasta 48 horas por dia",69282,90
FEDERACION PATRONAL ART,228,7787,Bloqueo radicular selectivo cervical/dorsal o lumbar (hasta 2 niveles),69283,93
FEDERACION PATRONAL ART,228,7786,Bloqueo radicular selectivo cervical/dorsal o lumbar (mas de 2 niveles),69284,94
FEDERACION PATRONAL ART,228,7788,Bloqueo radicular selectivo (hasta 2 niveles),69285,92
FEDERACION PATRONAL ART,228,7789,Bloqueo radicular selectivo (mas de 2 niveles),69286,93
FEDERACION PATRONAL ART,228,8517,Bloqueo del nervio Occipital Mayor unilateral,69367,93
FEDERACION PATRONAL ART,228,8518,Bloqueo diagnostico de cadera/hombro,69368,94
FEDERACION PATRONAL ART,228,8519,Bloqueo diagnostico del ganglio estrellado,69369,94
FEDERACION PATRONAL ART,228,8520,"Bloqueo facetario cervical, dorsal o lumbar bajo radioscopia",69370,94
FEDERACION PATRONAL ART,228,8521,"Bloqueo ganglio simpatico toracico, lumbar, dorsal o hipogastrico superior",69371,95
FEDERACION PATRONAL ART,228,8525,Bloqueo paravertebral unilateral,69375,93
FEDERACION PATRONAL ART,228,8526,Bloqueo terapeutico de rodilla (N. geniculados) unilateral,69376,93
FEDERACION PATRONAL ART,228,8527,Bloqueo transforminal (mas de 1 nivel),69377,93
FEDERACION PATRONAL ART,228,8528,Bloqueo transforminal selectivo,69378,92
FEDERACION PATRONAL ART,228,8654,"Bloqueo regional continuo, con colocacion de cateter, eco guiado. Dia 0",69399,92
FEDERACION PATRONAL ART,228,5215,Bloqueo extra-craneal antalgico,13779,90
FEDERACION PATRONAL ART,228,5186,Bloqueo de G Esfenopalatino,14882,94
FEDERACION PATRONAL ART,228,5191,Bloqueo de hasta dos nervios craneales (no G de Gasser) x sesion,14883,90
FEDERACION PATRONAL ART,228,5192,Bloqueo de mas de dos nervios craneales (no G Gasser) por sesion,14884,91
FEDERACION PATRONAL ART,228,5193,Bloqueo de nervio periferico por sesion,14885,89
FEDERACION PATRONAL ART,228,5194,Bloqueo diagnostico / terapeutico de hombro,14886,90
FEDERACION PATRONAL ART,228,5195,Bloqueo diagnostico / terapeutico de rodilla,14887,90
FEDERACION PATRONAL ART,228,5196,Bloqueo diagnostico articulacion atlanto axoidea uni o bilateral,14888,91
FEDERACION PATRONAL ART,228,5197,Bloqueo diagnostico articulacion atlanto-occipital uni o bilateral,14889,91
FEDERACION PATRONAL ART,228,5198,Bloqueo diagnostico de cadera,14890,91
FEDERACION PATRONAL ART,228,5199,"Bloqueo diagnostico diferencial, por sesion",14891,89
FEDERACION PATRONAL ART,228,5200,Bloqueo diagnostico ganglio de Walter,14892,92
FEDERACION PATRONAL ART,228,5201,Bloqueo diagnostico nervio periferico bajo radioscopia,14894,91
FEDERACION PATRONAL ART,228,5202,Bloqueo diagnostico nervio periferico sin Rx,14895,90
FEDERACION PATRONAL ART,228,5203,"Bloqueo diagnostico o neurolisis de plexo celiaco, ganglio estrellado, o similar .",14896,90
FEDERACION PATRONAL ART,228,5204,Bloqueo diagnostico o terapeutico art sacro-iliaca bilateral,14897,93
FEDERACION PATRONAL ART,228,5205,Bloqueo diagnostico o terapeutico art sacro-iliaca unilateral,14898,92
FEDERACION PATRONAL ART,228,5206,Bloqueo diagnostico o terapeutico de G Estrellado. Unilateral,14899,91
FEDERACION PATRONAL ART,228,5207,Bloqueo diagnostico o terapeutico de G Simpatico lumbar.,14900,92
FEDERACION PATRONAL ART,228,5210,Bloqueo diagnostico o terapeutico de Ganglio de Walther,14901,91
FEDERACION PATRONAL ART,228,5216,Bloqueo facetario diagnostico ( hasta dos facetas),14902,92
FEDERACION PATRONAL ART,228,5217,Bloqueo facetario diagnostico (mas de 2 facetas),14903,93
FEDERACION PATRONAL ART,228,5219,Bloqueo paravertebral mas de dos nervios por sesion,14904,91
FEDERACION PATRONAL ART,228,5223,Bloqueo transforaminal (mas de 1 nivel),14906,92
FEDERACION PATRONAL ART,228,5218,Bloqueo paravertebral hasta dos nervios,15213,90
FEDERACION PATRONAL ART,228,5221,Bloqueo regional Bier con farmacos para diagnostico,15214,90
FEDERACION PATRONAL ART,228,5222,Bloqueo transforaminal (1 nivel),15243,91
FEDERACION PATRONAL ART,228,5209,Bloqueo diagnostico o terapeutico de G Estrellado guiado por imagenes,15252,92
FEDERACION PATRONAL ART,228,5212,Bloqueo diagnostico o terapeutico facetario (art cervical o dorsal) (una faceta),15265,93
FEDERACION PATRONAL ART,228,5213,Bloqueo diagnostico/ terapeutico   facetario art cervicalo dorsal (masde1faceta),15267,93
FEDERACION PATRONAL ART,228,5208,Bloqueo diagnostico o terapeutico de G Simpatico toracico,15269,93
FEDERACION PATRONAL ART,228,7523,Rf. / Bloqueo de Ganglio de Gasser,15282,95
FEDERACION PATRONAL ART,228,7593,Bloqueo nervio frenico  para neumotorax recidivante,15365,91
FEDERACION PATRONAL ART,228,5225,Bocio endotoracico,13780,94
FEDERACION PATRONAL ART,228,5227,Braquiterapia ginecologica (colocacion de radium intra-cavitario),13781,91
FEDERACION PATRONAL ART,228,5228,Braquiterapia intersticial de cabeza y cuello,14908,91
FEDERACION PATRONAL ART,228,5230,Braquiterapia urologica,14909,91
FEDERACION PATRONAL ART,228,5231,Braquiterapia urologica con abordaje abdominal para reseccion de plexos hipogastricos,14910,94
FEDERACION PATRONAL ART,228,5229,Braquiterapia intersticial de partes blandas,15245,91
FEDERACION PATRONAL ART,228,5226,Braquiterapia en cancer de prostata,15429,91
FEDERACION PATRONAL ART,228,5232,Broncorrafia,13782,93
FEDERACION PATRONAL ART,228,5233,Broncoscopia con broncoscopio rigido,13783,91
FEDERACION PATRONAL ART,228,5234,Bursitis,13784,90
FEDERACION PATRONAL ART,228,6387,Reseccion de exostosis y bursitis (operacion de Haglund - prolongacion osea en el dorso del talon -),14622,90
FEDERACION PATRONAL ART,228,5237,Cadera en resorte,13788,93
FEDERACION PATRONAL ART,228,5395,Colocacion de tutor externo (excepto de cadera y maxilar),13903,92
FEDERACION PATRONAL ART,228,5396,Colocacion de tutor externo de cadera,13904,93
FEDERACION PATRONAL ART,228,5446,"Correccion quirurgica de luxacion congenita de cadera, cruenta, con o sin osteotomia",13950,94
FEDERACION PATRONAL ART,228,5536,Displasia de cadera,14005,92
FEDERACION PATRONAL ART,228,5731,Extraccion de placas y/o tornillos (no de rodilla ni de cadera),14155,90
FEDERACION PATRONAL ART,228,5732,Extraccion de placas y/o tornillos de cadera o rodilla,14156,91
FEDERACION PATRONAL ART,228,5736,Extraccion de protesis total de cadera,14159,93
FEDERACION PATRONAL ART,228,5738,Extraccion de protesis y reemplazo en el mismo acto (rodilla o cadera),14161,95
FEDERACION PATRONAL ART,228,6150,"Osteosintesis de hombro, rodilla y cadera",14450,93
FEDERACION PATRONAL ART,228,6331,"Reduccion incruenta de luxaciones (hombro, codo, cadera, rodilla)",14576,90
FEDERACION PATRONAL ART,228,6338,Reemplazo total de cadera,14582,95
FEDERACION PATRONAL ART,228,6430,Revision de osteosintesis (no de cadera),14650,93
FEDERACION PATRONAL ART,228,6431,Revision de osteosintesis de cadera,14651,94
FEDERACION PATRONAL ART,228,6433,Revision de protesis total de cadera,14653,95
FEDERACION PATRONAL ART,228,6552,Toillete quirurgico de cadera,14729,91
FEDERACION PATRONAL ART,228,6677,Video-artroscopia de cadera,14825,94
FEDERACION PATRONAL ART,228,5902,"Infiltracion art rodilla, cadera, codo, hombro y otras, guiadas por, (art adic)",15016,91
FEDERACION PATRONAL ART,228,5903,"Infiltracion art rodilla, cadera, codo, hombro y otras. art adicional",15017,90
FEDERACION PATRONAL ART,228,5905,"Infiltracion articulacion rodilla, cadera, codo, hombro y otras una",15018,90
FEDERACION PATRONAL ART,228,5980,Liposuccion de cadera,15040,93
FEDERACION PATRONAL ART,228,8118,Reduccion incruenta de luxacion (ejemplo cadera),15470,90
FEDERACION PATRONAL ART,228,5735,Extraccion de protesis parcial de cadera,15474,92
FEDERACION PATRONAL ART,228,6410,Reseccion parcial de cadera,15475,93
FEDERACION PATRONAL ART,228,6323,Reduccion cruenta de luxacion de cadera,15479,93
FEDERACION PATRONAL ART,228,8115,Reduccion incruenta de luxacion de cadera,15481,90
FEDERACION PATRONAL ART,228,5238,Calcificaciones de hombro,13789,90
FEDERACION PATRONAL ART,228,10005,Recambio o retirada de bomba de infusion continua,69332,94
FEDERACION PATRONAL ART,228,5240,Cambio de generador,13790,91
FEDERACION PATRONAL ART,228,6297,Recambio de cateter de derivacion ventriculo-peritoneal,14565,92
FEDERACION PATRONAL ART,228,6436,Revision y recambio de protesis de hombro,14656,95
FEDERACION PATRONAL ART,228,5239,Cambio Implantes,14911,94
FEDERACION PATRONAL ART,228,6358,"Reintervencion alejada mas de 24 horas (cambio de valvula, by-pass, protesis, banding)",15146,98
FEDERACION PATRONAL ART,228,5243,Canalizacion de via central,15232,90
FEDERACION PATRONAL ART,228,5241,Canalizacion arterial,15233,90
FEDERACION PATRONAL ART,228,5242,Canalizacion de venas o arterias como unico procedimiento,15538,89
FEDERACION PATRONAL ART,228,5244,Cantotomia externa,15227,90
FEDERACION PATRONAL ART,228,5245,Capsulectomia,15242,91
FEDERACION PATRONAL ART,228,5246,Capsuloplastia,13791,91
FEDERACION PATRONAL ART,228,10002,Capsulotomia,69331,90
FEDERACION PATRONAL ART,228,5247,Capsulotomia (cristalino),13792,90
FEDERACION PATRONAL ART,228,5248,Cardiomioplastia,14912,95
FEDERACION PATRONAL ART,228,5249,Cardiorrafia,14913,94
FEDERACION PATRONAL ART,228,5250,Cardioversion electrica de arritmias,13793,90
FEDERACION PATRONAL ART,228,5251,Caruncula uretral,13794,89
FEDERACION PATRONAL ART,228,5253,Cateterismo cardiaco mas angiocardiografia,13795,91
FEDERACION PATRONAL ART,228,5254,Cateterismo cardiaco para toma de presiones y muestras de sangre,13796,91
FEDERACION PATRONAL ART,228,5255,Cateterismo de ambas carotidas con o sin colocacion de stents,13797,93
FEDERACION PATRONAL ART,228,5256,Cateterismo del ureter,13798,90
FEDERACION PATRONAL ART,228,5257,Cateterismo vesical / cistomanometria,13799,91
FEDERACION PATRONAL ART,228,8102,Cateterismo cardiaco mas angiocardiografia CA,15541,92
FEDERACION PATRONAL ART,228,5258,Cauterizacion del cuello uterino con laser,13800,91
FEDERACION PATRONAL ART,228,5259,Cavernostomia,15368,93
FEDERACION PATRONAL ART,228,5260,Cavografia toracica o abdominal (colocacion de portacath),13801,91
FEDERACION PATRONAL ART,228,6200,Pie Bot / cavo / equino unilateral,14491,92
FEDERACION PATRONAL ART,228,7542,"Tetralogia de Fallot, canal atrioventricular, Tubo VD-AP, Anomalia total del retorno venoso pulmonar, Estenosis SubAo, Comisurotomia Ao o Pulmonar, Valvuloplatia Ao o Pulmonar, Glenn, Cavopulmonar, Cirugia de MAZE, Sindrome de Cimitarra, Rastelli, Senning, Jatene, Cirugia de Ross no en el recien nacido",15287,98
FEDERACION PATRONAL ART,228,5261,Cecostomia,15324,91
FEDERACION PATRONAL ART,228,5262,Centellograma oseo radio-isotopico,14914,90
FEDERACION PATRONAL ART,228,5263,Cerclaje (correccion de incontinencia cervical),13802,90
FEDERACION PATRONAL ART,228,5335,"Cirugias de cardiopatias congenitas sin CEC (cierre de ductus, cerclaje de arteria pulmonar, coartacion de aorta)",14926,95
FEDERACION PATRONAL ART,228,7543,"Cirugias de cardiopatias congenitas complejas (transposicion, tronco arterioso, ductus arterioso permiable, cerclaje de la arteria pulmonar, anillo vascular, subclavia drecha aberrante)",15285,98
FEDERACION PATRONAL ART,228,8108,Colpopexia / cerclaje,15395,91
FEDERACION PATRONAL ART,228,5712,Extraccion de cuerpo extraño de cerebro,14136,94
FEDERACION PATRONAL ART,228,5884,Implante de material radioactivo en cerebro,14279,98
FEDERACION PATRONAL ART,228,5266,Chalazion,15522,89
FEDERACION PATRONAL ART,228,5267,Cicatriz retractil de cuello / reseccion e injerto,14915,92
FEDERACION PATRONAL ART,228,6376,Reseccion de cicatriz grande / zetoplastia,15150,92
FEDERACION PATRONAL ART,228,6377,Reseccion de cicatriz retractil en cuello con o sin injerto,15151,93
FEDERACION PATRONAL ART,228,6378,Reseccion simple de cicatriz,15220,90
FEDERACION PATRONAL ART,228,6388,Reseccion de gran cicatriz / zetaplastia,15241,91
FEDERACION PATRONAL ART,228,5268,Cierre de Hartmann,13805,93
FEDERACION PATRONAL ART,228,5269,Cierre de Hartmann por videolaparoscopia,13806,94
FEDERACION PATRONAL ART,228,5270,Cierre de colostomia,13807,91
FEDERACION PATRONAL ART,228,5272,Cierre de defectos septales con dispositivos de tipo Amplatzer,13808,95
FEDERACION PATRONAL ART,228,5273,Cierre de defectos septales congenitos simples en hemodinamia,13809,94
FEDERACION PATRONAL ART,228,5274,Cierre de ductus arterioso permeable con coils o similar en hemodinamia,13810,95
FEDERACION PATRONAL ART,228,5275,Cierre de faringostomia,13811,92
FEDERACION PATRONAL ART,228,5276,Cierre de fistula arterio-venosa de hemodialisis,13812,91
FEDERACION PATRONAL ART,228,5277,Cierre de fistula branquial y/o quiste branquial o vestigio,13813,92
FEDERACION PATRONAL ART,228,5278,Cierre de fistula bronco-cutanea,13814,92
FEDERACION PATRONAL ART,228,5279,Cierre de fistula esofago-cutanea,13816,94
FEDERACION PATRONAL ART,228,5280,Cierre de fistula externa de boca,13818,91
FEDERACION PATRONAL ART,228,5281,Cierre de fistula mastoidea,13819,92
FEDERACION PATRONAL ART,228,5282,Cierre de fistula meningea por via transinusal,13820,93
FEDERACION PATRONAL ART,228,5283,Cierre de fistula oral del seno maxilar (buco-antral),13821,92
FEDERACION PATRONAL ART,228,5284,Cierre de fistula traqueo-esofagica,13822,94
FEDERACION PATRONAL ART,228,5285,Cierre de fistula uretro-rectal,13824,92
FEDERACION PATRONAL ART,228,5286,Cierre de gastrostomia y/o fistula gastrica,13825,92
FEDERACION PATRONAL ART,228,5288,Cierre de ileostomia,13826,91
FEDERACION PATRONAL ART,228,5289,Cierre de traqueostomia,13827,90
FEDERACION PATRONAL ART,228,6643,ulcera perforada / gastrorrafia/ herida perforada / cierre de fistula gastrica,14799,93
FEDERACION PATRONAL ART,228,5271,Cierre de defectos septales adquiridos,14916,95
FEDERACION PATRONAL ART,228,5287,Cierre de grandes defectos con combinacion de varios colgajos,14918,93
FEDERACION PATRONAL ART,228,5290,Cierre diferido de torax posterior a cirugia cardiaca,14920,94
FEDERACION PATRONAL ART,228,5334,Cirugias de cardiopatias congenitas simples (cierre de defectos septales),14925,95
FEDERACION PATRONAL ART,228,5637,Estafilorrafia (cierre del paladar blando),14980,91
FEDERACION PATRONAL ART,228,6614,Tumor benigno de mas de 5 cm / extirpacion y cierre plastico,15194,91
FEDERACION PATRONAL ART,228,5291,Circuncision,15408,91
FEDERACION PATRONAL ART,228,7000,Cirugia Suspendida,43224,89
FEDERACION PATRONAL ART,228,6704,Cirugia de Bahas,60855,94
FEDERACION PATRONAL ART,228,9008,Cirugias Cardiacas con valor diferenciado Clinica Reg. Del Sud,69335,61
FEDERACION PATRONAL ART,228,8529,Cirugia tricompartimental de piso pelvico,69379,93
FEDERACION PATRONAL ART,228,5292,Cirugia antireflujo esofagico (Nissen) a cielo abierto,13828,93
FEDERACION PATRONAL ART,228,5293,Cirugia artroscopica de hombro (cirugia de Bankart artroscopica y similares),13829,93
FEDERACION PATRONAL ART,228,5295,"Cirugia compleja de columna (escoliosis congenita / adquirida, con test del despertar o potenciales evocados)",13830,98
FEDERACION PATRONAL ART,228,5296,"Cirugia compleja de columna, con abordaje anterior y posterior y/o con patologia asociada",13831,98
FEDERACION PATRONAL ART,228,5298,Cirugia de Bricker (cistectomia radical + reemplazo vesical con asa ileal),13832,96
FEDERACION PATRONAL ART,228,5301,Cirugia de agenesia del CAE,13833,92
FEDERACION PATRONAL ART,228,5306,Cirugia de craneo video-asistida (mas de 8 horas de duracion),13836,98
FEDERACION PATRONAL ART,228,5307,Cirugia de craneo video-asistida (menos de 8 horas de duracion),13837,98
FEDERACION PATRONAL ART,228,5308,"Cirugia de la 1ra porcion del nervio facial, el nervio auditivo o el vestibular",13838,94
FEDERACION PATRONAL ART,228,5309,Cirugia de la 2da y 3ra porcion del nervio facial,13839,94
FEDERACION PATRONAL ART,228,5311,"Cirugia de la fosa pterigo-maxilar (exploracion, escision de tumores, etc)",13840,93
FEDERACION PATRONAL ART,228,5312,Cirugia de la obesidad (by-pass gastrico) a cielo abierto,13841,95
FEDERACION PATRONAL ART,228,5313,Cirugia de la obesidad (by-pass gastrico) por video,13842,98
FEDERACION PATRONAL ART,228,5314,Cirugia de la obesidad (manga gastrica) por video,13843,95
FEDERACION PATRONAL ART,228,5315,Cirugia de la vena cava,13844,94
FEDERACION PATRONAL ART,228,5316,Cirugia de las arritmias / colocacion de cardio-desfibrilador endocavitario,13845,95
FEDERACION PATRONAL ART,228,5317,Cirugia de las ramas de la aorta abdominal,13846,94
FEDERACION PATRONAL ART,228,5318,Cirugia de los grandes troncos arterio-venosos del torax,13847,94
FEDERACION PATRONAL ART,228,5319,Cirugia de tumores etmoidales,13848,93
FEDERACION PATRONAL ART,228,5320,Cirugia del conducto auditivo interno y su contenido,13849,94
FEDERACION PATRONAL ART,228,5321,Cirugia del glomus yugularis,13850,94
FEDERACION PATRONAL ART,228,5322,Cirugia del saco endolinfatico,13851,93
FEDERACION PATRONAL ART,228,5323,Cirugia endoscopica de tejido linfoideo rino-faringeo,13852,92
FEDERACION PATRONAL ART,228,5325,Cirugia para el tratamiento del mal de Parkinson (menos de 8 horas de duracion),13854,98
FEDERACION PATRONAL ART,228,5326,Cirugia plastica por agenesia del oido medio,13855,94
FEDERACION PATRONAL ART,228,5330,Cirugia vasculo-renal,13856,93
FEDERACION PATRONAL ART,228,5331,Cirugia videoartroscopica de codo,13857,93
FEDERACION PATRONAL ART,228,5332,Cirugia videoartroscopica de hombro (cirugia de Bankart artroscopica y similar),13858,93
FEDERACION PATRONAL ART,228,5336,Cirugias intra-uterinas a cielo abierto o por puncion,13859,96
FEDERACION PATRONAL ART,228,5497,Dermolipectomia post-cirugia bariatrica,13975,94
FEDERACION PATRONAL ART,228,5756,Facoexeresis con implante de lente intraocular (cirugia de cataratas),14172,93
FEDERACION PATRONAL ART,228,5816,Gran cirugia reconstructora de mano,14214,95
FEDERACION PATRONAL ART,228,5850,Hernia hiatal por videolaparoscopia (cirugia antireflujo por videolaparoscopia),14253,94
FEDERACION PATRONAL ART,228,6020,Microcirugia de la via espermal,14373,98
FEDERACION PATRONAL ART,228,6021,Microcirugia de laringe,14374,92
FEDERACION PATRONAL ART,228,6022,Microcirugia tubaria unilateral,14375,93
FEDERACION PATRONAL ART,228,6023,Microcirugia tubaria unilateral por videolaparoscopia,14376,95
FEDERACION PATRONAL ART,228,6350,Reimplante de miembros o dedos por microcirugia,14594,98
FEDERACION PATRONAL ART,228,6352,Reimplante total o parcial de miembro con microcirugia,14595,98
FEDERACION PATRONAL ART,228,6664,Varices residuales (microcirugia),14815,91
FEDERACION PATRONAL ART,228,5297,Cirugia coronaria o valvular por mini-toracotomia,14921,98
FEDERACION PATRONAL ART,228,5304,Cirugia de by-pass aorto-coronario,14922,95
FEDERACION PATRONAL ART,228,5300,Cirugia de Norwood,14923,96
FEDERACION PATRONAL ART,228,5327,Cirugia reductiva bilateral de mama,14924,98
FEDERACION PATRONAL ART,228,5368,Colgajos libres con micro-cirugia vascular,14936,94
